ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
GLD,gold_etf,USD,stress_response,Stress-period average return,negative,0.000627,low,-0.000627,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.000627
GOOGL,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.024127,high,1.024127,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.024127
GOOGL,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.99301,medium,0.99301,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.99301
GOOGL,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.530446,medium,0.530446,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.530446
GOOGL,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.042415,low,-0.042415,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.042415
GOOGL,us_stock,USD,stress_response,Stress-period average return,negative,0.003505,high,-0.003505,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.003505
GOVT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.168202,low,0.168202,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.168202
GOVT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,neutral,0.088001,low,0.088001,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.088001
GOVT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.685324,high,0.685324,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.685324
GOVT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.280038,low,-0.280038,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.280038
GOVT,bond_etf,USD,stress_response,Stress-period average return,positive,0.000634,low,0.000634,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000634
GS,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.261163,high,1.261163,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.261163
GS,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.269622,high,1.269622,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.269622
GS,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.617415,high,0.617415,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.617415
GS,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.017356,low,0.017356,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.017356
GS,us_stock,USD,stress_response,Stress-period average return,negative,0.002867,medium,-0.002867,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002867
GSG,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.579674,medium,0.579674,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.579674
GSG,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.712518,medium,0.712518,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.712518
GSG,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.197079,low,-0.197079,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.197079
GSG,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.136533,low,-0.136533,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.136533
GSG,commodity_etf,USD,stress_response,Stress-period average return,negative,0.004214,high,-0.004214,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.004214
HD,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.997258,medium,0.997258,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.997258
HD,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.987781,medium,0.987781,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.987781
HD,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.580109,medium,0.580109,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.580109
HD,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.057329,low,-0.057329,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.057329
HD,us_stock,USD,stress_response,Stress-period average return,neutral,0.000454,low,0.000454,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000454
HYG,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.493724,medium,0.493724,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.493724
HYG,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.492008,medium,0.492008,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.492008
HYG,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.779349,high,0.779349,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.779349
HYG,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.244506,low,-0.244506,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.244506
HYG,bond_etf,USD,stress_response,Stress-period average return,negative,0.001305,low,-0.001305,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001305
IAU,gold_etf,USD,market_beta_sp500,S&P500 beta,positive,0.262987,low,0.262987,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.262987
IAU,gold_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.265536,low,0.265536,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.265536
IAU,gold_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.543921,medium,0.543921,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.543921
IAU,gold_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.111159,low,0.111159,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.111159
IAU,gold_etf,USD,stress_response,Stress-period average return,negative,0.000527,low,-0.000527,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.000527
ICLN,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.056423,high,1.056423,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.056423
ICLN,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.122388,high,1.122388,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.122388
ICLN,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.636356,high,0.636356,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.636356
ICLN,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.066719,low,0.066719,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.066719
ICLN,equity_etf,USD,stress_response,Stress-period average return,negative,0.004796,high,-0.004796,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.004796
IEF,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.159183,low,0.159183,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.159183
IEF,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.108419,low,0.108419,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.108419
IEF,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.70039,high,0.70039,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.70039
IEF,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.208315,low,-0.208315,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.208315
IEF,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000289,low,0.000289,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000289
INDA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.814806,medium,0.814806,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=0.814806
INDA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.857217,medium,0.857217,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.857217
INDA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.798612,high,0.798612,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.798612
INDA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.132277,low,-0.132277,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=-0.132277
INDA,equity_etf,USD,stress_response,Stress-period average return,negative,0.001899,medium,-0.001899,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=-0.001899
INTC,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.139512,high,1.139512,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.139512
INTC,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.038807,high,1.038807,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.038807
INTC,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.417296,medium,0.417296,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.417296
INTC,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.080967,low,0.080967,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.080967
INTC,us_stock,USD,stress_response,Stress-period average return,neutral,5.4e-05,low,-5.4e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-5.4e-05
ITA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.969,medium,0.969,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=0.969
ITA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.025291,high,1.025291,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.025291
ITA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.641489,high,0.641489,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.641489
ITA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.134604,low,0.134604,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=0.134604
ITA,equity_etf,USD,stress_response,Stress-period average return,negative,0.002696,medium,-0.002696,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=-0.002696
IWD,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.97806,medium,0.97806,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.97806
IWD,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.99552,medium,0.99552,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.99552
IWD,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.904621,high,0.904621,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.904621
IWD,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.089553,low,-0.089553,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.089553
IWD,equity_etf,USD,stress_response,Stress-period average return,negative,0.001661,medium,-0.001661,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001661
IWF,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.011151,high,1.011151,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.011151
IWF,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.990343,medium,0.990343,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.990343
IWF,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.962082,high,0.962082,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.962082
IWF,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.025401,low,-0.025401,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.025401
IWF,equity_etf,USD,stress_response,Stress-period average return,negative,0.001294,low,-0.001294,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001294
IWM,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.091995,high,1.091995,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.091995
IWM,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.090263,high,1.090263,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.090263
IWM,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.87,high,0.87,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.87
IWM,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.055752,low,-0.055752,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.055752
IWM,equity_etf,USD,stress_response,Stress-period average return,negative,0.001818,medium,-0.001818,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001818
IYR,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.059868,high,1.059868,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.059868
