date,factor_code,factor_name,factor_group,factor_polarity,factor_score,coverage_ratio,breadth_score,confidence,factor_state,interpretation
2026-05-20,usd_krw_pressure,USD / KRW Pressure,fx,risk,59.798252,1.0,0.410443,64.626556,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-21,usd_krw_pressure,USD / KRW Pressure,fx,risk,54.555893,1.0,0.536484,72.189051,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-22,usd_krw_pressure,USD / KRW Pressure,fx,risk,38.543699,0.5,0.459265,33.777937,LOW,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-24,usd_krw_pressure,USD / KRW Pressure,fx,risk,86.732779,0.5,0.734656,42.039667,ELEVATED,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-25,usd_krw_pressure,USD / KRW Pressure,fx,risk,88.721947,0.5,0.774439,43.233168,ELEVATED,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-26,usd_krw_pressure,USD / KRW Pressure,fx,risk,55.514449,1.0,0.645819,78.749129,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-27,usd_krw_pressure,USD / KRW Pressure,fx,risk,49.297461,1.0,0.538714,72.322854,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-28,usd_krw_pressure,USD / KRW Pressure,fx,risk,47.025341,1.0,0.521997,71.319803,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-29,usd_krw_pressure,USD / KRW Pressure,fx,risk,28.890178,0.5,0.662863,39.885896,LOW,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-05-31,usd_krw_pressure,USD / KRW Pressure,fx,risk,82.502701,0.5,0.650054,39.501621,ELEVATED,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-06-01,usd_krw_pressure,USD / KRW Pressure,fx,risk,55.465725,1.0,0.709314,82.55887,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-06-02,usd_krw_pressure,USD / KRW Pressure,fx,risk,57.561333,1.0,0.729454,83.767244,NEUTRAL,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-06-03,usd_krw_pressure,USD / KRW Pressure,fx,risk,78.947287,0.85,0.773423,73.444593,ELEVATED,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2026-06-04,usd_krw_pressure,USD / KRW Pressure,fx,risk,73.144073,1.0,0.755284,85.317062,ELEVATED,달러 강세와 원화 약세가 한국 투자자 관점의 리스크로 작동하는지 봅니다.
2021-09-15,korea_market_health,Korea Market Health,korea,positive,100.0,0.1,1.0,10.0,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-16,korea_market_health,Korea Market Health,korea,positive,96.185611,0.1,0.923712,9.542273,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-17,korea_market_health,Korea Market Health,korea,positive,92.642171,0.25,0.852843,22.792651,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-19,korea_market_health,Korea Market Health,korea,positive,73.571396,0.1,0.471428,6.828567,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-20,korea_market_health,Korea Market Health,korea,positive,41.161603,0.1,0.176768,5.060608,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-21,korea_market_health,Korea Market Health,korea,positive,56.634797,0.5,0.352832,30.584971,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-22,korea_market_health,Korea Market Health,korea,positive,49.414666,0.5,0.314099,29.422981,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-23,korea_market_health,Korea Market Health,korea,positive,74.604562,0.75,0.492091,52.144106,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-24,korea_market_health,Korea Market Health,korea,positive,60.373362,0.65,0.207467,34.091223,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-26,korea_market_health,Korea Market Health,korea,positive,43.003751,0.1,0.139925,4.83955,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-27,korea_market_health,Korea Market Health,korea,positive,57.756156,0.75,0.209819,39.44184,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-28,korea_market_health,Korea Market Health,korea,positive,46.295355,0.75,0.398703,47.941615,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-29,korea_market_health,Korea Market Health,korea,positive,23.864231,0.75,0.552908,54.880848,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-09-30,korea_market_health,Korea Market Health,korea,positive,27.749364,0.75,0.540214,54.309623,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-01,korea_market_health,Korea Market Health,korea,positive,17.870364,0.65,0.761381,55.693861,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-03,korea_market_health,Korea Market Health,korea,positive,24.167026,0.1,0.516659,7.099957,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-04,korea_market_health,Korea Market Health,korea,positive,18.595205,0.5,0.640632,39.218959,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-05,korea_market_health,Korea Market Health,korea,positive,12.233873,0.75,0.755323,63.989514,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-06,korea_market_health,Korea Market Health,korea,positive,10.928206,0.75,0.781436,65.164615,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-07,korea_market_health,Korea Market Health,korea,positive,23.176713,0.75,0.564962,55.423278,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-08,korea_market_health,Korea Market Health,korea,positive,16.648441,0.65,0.667031,52.014216,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-10,korea_market_health,Korea Market Health,korea,positive,24.160661,0.1,0.516787,7.100721,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-11,korea_market_health,Korea Market Health,korea,positive,23.840226,0.5,0.523195,35.695864,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-12,korea_market_health,Korea Market Health,korea,positive,7.997565,0.75,0.840049,67.802191,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-13,korea_market_health,Korea Market Health,korea,positive,16.618879,0.75,0.667622,60.043009,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-14,korea_market_health,Korea Market Health,korea,positive,43.36261,0.75,0.30196,43.588189,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-15,korea_market_health,Korea Market Health,korea,positive,45.789395,0.65,0.156069,32.086695,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-17,korea_market_health,Korea Market Health,korea,positive,94.048557,0.1,0.880971,9.285827,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-18,korea_market_health,Korea Market Health,korea,positive,54.5765,0.75,0.371303,46.708617,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-19,korea_market_health,Korea Market Health,korea,positive,62.529949,0.75,0.490767,52.084493,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-20,korea_market_health,Korea Market Health,korea,positive,53.975191,0.75,0.406775,48.304891,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-21,korea_market_health,Korea Market Health,korea,positive,42.015135,0.75,0.348054,45.662415,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-22,korea_market_health,Korea Market Health,korea,positive,45.567746,0.65,0.209227,34.15986,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-24,korea_market_health,Korea Market Health,korea,positive,95.858906,0.1,0.917178,9.503069,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-25,korea_market_health,Korea Market Health,korea,positive,56.372731,0.75,0.330078,44.853509,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-26,korea_market_health,Korea Market Health,korea,positive,71.159246,0.75,0.476399,51.437964,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-27,korea_market_health,Korea Market Health,korea,positive,68.217503,0.75,0.553165,54.89243,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-28,korea_market_health,Korea Market Health,korea,positive,62.176606,0.75,0.480567,51.625531,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-10-29,korea_market_health,Korea Market Health,korea,positive,48.84866,0.65,0.301876,37.773162,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-01,korea_market_health,Korea Market Health,korea,positive,60.766082,0.75,0.465696,50.956321,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-02,korea_market_health,Korea Market Health,korea,positive,77.994047,0.75,0.559881,55.194643,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-03,korea_market_health,Korea Market Health,korea,positive,82.585038,0.75,0.651701,59.326534,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-04,korea_market_health,Korea Market Health,korea,positive,82.914712,0.75,0.690526,61.073682,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-05,korea_market_health,Korea Market Health,korea,positive,76.013957,0.75,0.552622,54.867992,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-08,korea_market_health,Korea Market Health,korea,positive,78.005512,0.75,0.629174,58.31283,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-09,korea_market_health,Korea Market Health,korea,positive,83.620581,0.75,0.672412,60.258523,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-10,korea_market_health,Korea Market Health,korea,positive,64.691485,0.75,0.515628,53.203255,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-11,korea_market_health,Korea Market Health,korea,positive,59.287782,0.75,0.287461,42.935733,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-12,korea_market_health,Korea Market Health,korea,positive,60.309757,0.75,0.282986,42.734374,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-15,korea_market_health,Korea Market Health,korea,positive,71.038298,0.75,0.420766,48.934468,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-16,korea_market_health,Korea Market Health,korea,positive,58.877015,0.75,0.276914,42.461133,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-17,korea_market_health,Korea Market Health,korea,positive,51.754113,0.75,0.138847,36.248131,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-18,korea_market_health,Korea Market Health,korea,positive,50.705766,0.75,0.127754,35.748917,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-19,korea_market_health,Korea Market Health,korea,positive,53.631014,0.75,0.17166,37.724693,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-22,korea_market_health,Korea Market Health,korea,positive,61.944855,0.75,0.272393,42.257667,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-23,korea_market_health,Korea Market Health,korea,positive,47.264681,0.75,0.203167,39.142521,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-24,korea_market_health,Korea Market Health,korea,positive,52.473104,0.75,0.238191,40.718575,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-25,korea_market_health,Korea Market Health,korea,positive,56.823743,0.35,0.218766,18.594095,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-26,korea_market_health,Korea Market Health,korea,positive,35.026265,0.75,0.41739,48.782546,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-29,korea_market_health,Korea Market Health,korea,positive,43.20636,0.75,0.135873,36.114276,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-11-30,korea_market_health,Korea Market Health,korea,positive,32.902127,0.75,0.39918,47.963098,LOW,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-01,korea_market_health,Korea Market Health,korea,positive,57.369955,0.75,0.266103,41.974621,NEUTRAL,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-02,korea_market_health,Korea Market Health,korea,positive,74.558885,0.75,0.491178,52.102997,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-03,korea_market_health,Korea Market Health,korea,positive,77.871595,0.75,0.557432,55.084436,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-06,korea_market_health,Korea Market Health,korea,positive,79.878446,0.75,0.597569,56.890601,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-07,korea_market_health,Korea Market Health,korea,positive,89.961748,0.75,0.799235,65.965574,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-08,korea_market_health,Korea Market Health,korea,positive,93.126993,0.75,0.86254,68.814293,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-09,korea_market_health,Korea Market Health,korea,positive,99.211099,0.75,0.984222,74.289989,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-10,korea_market_health,Korea Market Health,korea,positive,90.010901,0.75,0.800218,66.009811,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-13,korea_market_health,Korea Market Health,korea,positive,75.425481,0.75,0.50851,52.882933,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-14,korea_market_health,Korea Market Health,korea,positive,71.992836,0.75,0.439857,49.793552,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-15,korea_market_health,Korea Market Health,korea,positive,80.774812,0.75,0.615496,57.697331,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-16,korea_market_health,Korea Market Health,korea,positive,86.030767,0.75,0.720615,62.42769,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
2021-12-17,korea_market_health,Korea Market Health,korea,positive,87.030193,0.75,0.740604,63.327174,ELEVATED,한국 지수·EWY·국내 종목 breadth가 글로벌 위험선호와 같이 개선되는지 봅니다.
